Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis,helvol,geomvol,helvol_dis,geomvol_dis,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity,energy_dis,energy_per_atom_dis,volume_dis,formation_energy_per_atom_dis,nsites_dis,band_gap_dis,density_dis,total_magnetization_dis,elasticity_dis
mp-300504106,mp-504106,mp-25435,TiPO4,intercalation,Pcmn,0.8525211974999971,178.93975506371964,576.3520714626222,152.54993426727842,491.3523581449186,0.08824705406349054,0.2804457706802728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.345089139436755,0.0,0.0,0.0,0.0,53.38035655774702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.345089139436755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.938977883310132,0.0,0.0,0.0,0.0,51.75591153324053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.938977883310132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.938977883310132,0.0,0.0,0.0,0.0,32.784,0.0,44.43899999999999,-202.96245991,-7.2486592825,309.14342972635916,-2.660008551615646,28,0.0,3.218111129936601,2.000000425,3.218111129936601,-191.9338669,-7.997244454166666,299.73572736800946,-2.9618140431349205,24,0.0,3.1653040308996854,1.00000015,3.1653040308996854
mp-300766157,mp-761103,mp-752971,VO4F,intercalation,P2_1,0.8719516949999938,305.284743286523,780.190469730874,266.1935493663217,680.2884025046769,0.06567989100000028,0.0466336329545447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.349763367772148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39905347108859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.349763367772148,0.0,0.0,0.0,0.0,0.0,33.39905347108859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.723704897759019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.894819591036075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.723704897759019,0.0,0.0,0.0,0.0,0.0,43.61852448879509,0.0,0.0,0.0,0.001,77.71300000000001,0.0,68.778,-124.76435392,-5.671106996363638,229.26039147814004,-2.465354315562728,22,1.8622000000000003,2.44296416455894,1.00000005,2.44296416455894,-118.40634023,-5.9203170115,239.52774610589142,-2.5847863276189997,20,3.8853,2.2420088132218314,0.0,2.2420088132218314
mp-300772150,mp-772150,mp-656852,Ti13O22,intercalation,Cmce,0.8462950125000015,54.246337107118215,216.74501561756188,45.908404540147934,183.4302257013776,0.01706734221428441,0.0600080137837864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.000343060543386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31838453577563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.571515187250604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.65589533792081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8701377442955085,0.0,0.0,0.0,0.0,139.776,0.0,111.74600000000001,-640.02369772,-8.648968888108106,821.3320053801929,-3.2581652367342344,74,0.0,3.995569889227069,0.1170619,3.995569889227069,-629.32404881,-8.990343554428573,830.183305601209,-3.4005209886904773,70,0.0,3.8974359060446897,0.00266115,3.8974359060446897
mp-300772826,mp-772826,mp-6488,KTiAsO5,intercalation,Pna2_1,0.8547451724999968,54.61789629588912,180.05676978561027,46.684383191016686,153.9026547501937,0.0,0.10757924897058846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209341386669113,0.0,0.0,0.0,41.04670693334557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209341386669113,0.0,8.209341386669113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.091547278725761,0.0,0.0,0.0,40.457736393628814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.091547278725761,0.0,8.091547278725761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0457736393628805,0.0,0.0,0.0,0.006,188.666,0.009000000000000001,191.399,-455.11213389,-6.692825498382352,988.686060209219,-2.487958945254902,68,0.0,3.2966627222360985,0.9949473,3.2966627222360985,-443.86833071,-6.93544266734375,974.4996124769452,-2.587020245270833,64,3.0609,3.2973448441013784,0.0,3.2973448441013784
mp-300765649,mp-760001,mp-775326,Ti3NiO8,intercalation,R32,0.9420106133333316,57.53410105838327,223.2681682342873,54.1977338255895,210.32098409619041,0.0,0.09084232911016964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5754711007873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09080166279524,0.0,0.0,6.696933887598412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.393867775196824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51156575053657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06683715645121,0.0,0.0,6.688945718817071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.394600726746944,0.0,0.0,0.0,0.0,111.992,0.0,57.97,-432.68099936,-7.333576260338982,598.0015637961245,-2.834329829322034,59,0.04199999999999982,3.8806234932491566,1.000001,3.8806234932491566,-424.12840078,-7.5737214425,597.2882616337788,-2.9356567732142858,56,2.7066,3.827367219278651,1.999999525,3.827367219278651
mp-300007955,mp-7955,mp-80,Sb,intercalation,P6_3/mmc,0.9326355816666668,563.9132789297502,1679.3237592407386,525.9255889042048,1566.1970910061395,0.27681376500000043,0.0033612725000002897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.484274006819845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.577817920391855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73345376117556,0.0,0.0,0.0,0.040999999999999995,9.136000000000001,10.792,72.406,-24.743978600000002,-3.092997325,159.0100932179571,-0.6301812824999997,8,0.5321000000000002,2.9779825060008456,0.0,2.9779825060008456,-7.69503163,-3.847515815,54.81813889529909,0.28024546000000017,2,0.0,7.376654428074301,2.025e-05,7.376654428074301
mp-300002074,mp-2074,mp-10631,Sb,intercalation,Fm-3m,0.94760715,563.9132789297502,1890.2941017882101,534.3682550937756,1791.2562064573356,0.3082833800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48401195598605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.157945957384864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.473837872154604,0.0,0.0,0.0,1.511,9.394,0.716,29.798000000000002,-12.38543439,-3.0963585975,70.63171472825084,-0.633542555,4,0.7159,3.3521009485788444,0.0,3.3521009485788444,-3.8160462,-3.8160462,28.181706207302266,0.31130001999999957,1,0.0,7.174414211230777,1.0199999999999999e-05,7.174414211230777
mp-300755457,mp-755457,mp-754052,Fe2S3,intercalation,P2_1/c,0.9598308399999887,60.42712024304832,177.71330710929317,57.99981358166539,170.57471284188884,0.1967011657692304,0.2401459085714279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.878065088177113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81709763226568,0.0,0.0,13.408548816132836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.972469441118193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95870416167729,0.0,0.0,15.972469441118193,0.0,0.0,0.0,0.051,84.523,0.079,90.155,-75.03711048,-5.359793605714286,250.430906425949,-0.9128132274553573,14,0.0,2.9409529881054857,7.89701995,2.9409529881054857,-72.16842406,-5.551417235384616,223.73785867046803,-0.9091285703365398,13,0.0,3.240308660317095,11.000054400000002,3.240308660317095
mp-300775424,mp-775424,mp-774609,Na5Ti5O14,intercalation,P1,0.9815572000000196,44.22398988891986,152.9232443570479,43.40837568819735,150.10291154602277,0.019860431888890414,0.016743655982142336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28903887954768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.888942456981315,0.0,0.0,0.0,0.0,0.0,0.0,16.888942456981315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.133365474188787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.10538166619118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.180493452211135,0.0,0.0,0.0,0.0,0.0,0.0,17.180493452211135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.744394761768909,0.0,0.0,0.0,0.0,45.641000000000005,0.0,31.528000000000002,-193.00223861,-6.892937093214287,291.0277294367525,-2.857960390654763,28,0.03979999999999961,3.4579253409111748,1.0,3.4579253409111748,-190.11182583,-7.041178734444443,296.0516925636851,-2.927424104012346,27,3.1152999999999995,3.3603130265385857,0.0,3.3603130265385857
mp-300021471,mp-21471,mp-530480,FeAs,intercalation,P4/nmm,0.9099936999999638,9.731301086461539,50.620867549646654,8.855422681482803,46.064670558711065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.63714121906577,0.0,22.63714121906577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.505284158112485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6457605170545,0.0,18.6457605170545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6457605170545,0.0,0.0,0.0,226.155,405.962,0.0,26.816,-25.51782625,-4.252971041666666,107.26298871910765,-0.45100185944444426,6,0.028500000000000195,4.263704538450348,3.68123755,4.263704538450348,-324.27130116,-5.496123748474576,883.5037872695392,-0.4384130255932208,59,0.0007000000000001451,5.163363397361093,0.0724023,5.163363397361093
mp-300754496,mp-754496,mp-756006,SbS,intercalation,P2_12_12_1,0.9996286349999997,568.6412210232896,1431.8179587512714,568.4300475762441,1431.2862316750186,0.021091121666666268,0.05583823071428595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853208699403856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853208699403856,0.0,0.0,13.853208699403856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043034650654397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043034650654397,0.0,0.0,40.21517325327199,0.0,0.0,0.0,10.515999999999998,52.635,0.004,163.012,-95.82885162,-3.4224589864285715,497.32472552192115,-0.9750835570089283,28,0.5486999999999997,2.517963890756932,0.000172125,2.517963890756932,-24.64655209,-4.107758681666667,144.3708849983662,-0.9411795463541672,6,0.3704000000000001,3.6982279260484,0.0,3.6982279260484
mp-300011977,mp-11977,mp-1775,SnAu,intercalation,P6_3/mmc,0.92838566,83.07508618627088,741.3772791519742,77.12571871859798,688.2840346145098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87944779652021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87944779652021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658327572948284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658327572948284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658327572948284,0.0,0.0,0.0,1.285,21.552,3.2569999999999997,34.516999999999996,-20.97453267,-3.495755445,120.06007153130012,-0.43209153666666644,6,0.0,8.92418372705583,1e-07,8.92418372705583,-15.29764607,-3.8244115175,95.7879738722459,-0.18290198000000002,4,0.0,10.944865950226264,7.05e-06,10.944865950226264
mp-300770213,mp-770213,mp-755783,Ti(BO3)2,intercalation,P-1,1.052017610000001,143.85546947899394,339.2834479891388,151.33848718671928,356.9321620660934,0.06618041233766281,0.10031993810897433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.18115441731582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696859069552635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39371813910527,15.39371813910527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74104150977515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.623506918295861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.247013836591721,22.870520754887576,0.0,0.0,0.0,0.0,60.631,0.031,53.54,-170.58751348,-7.107813061666668,262.3464530739975,-2.7464305918750007,24,0.6227,2.3585024158315897,9.000000000000001e-07,2.3585024158315897,-164.66576709999998,-7.484807595454546,259.8462544171601,-2.900387869318183,22,2.9034,2.2924830752043843,1e-07,2.2924830752043843
mp-300773295,mp-755743,mp-756275,TiCrO4,intercalation,Imcm,1.0135090799999995,150.78809059320128,602.0111524026847,152.825098972072,610.1437692213843,0.0,0.08489789750000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62689683824208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40672420956052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40672420956052,0.0,0.0,0.0,13.40672420956052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.10739854754185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.526849636885462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.526849636885462,0.0,0.0,0.0,27.053699273770924,0.0,0.0,0.0,0.0,29.836,0.016,36.964,-115.08142441,-7.192589025625,147.85408677467174,-2.662284365833334,16,0.0,3.992431982956438,2.0097066999999997,3.992431982956438,-109.19058512,-7.799327508571428,149.1788723880642,-2.8944039902380956,14,1.6590999999999996,3.802453878463028,2.99999965,3.802453878463028
mp-300025462,mp-25400,mp-25418,TiPCO7,intercalation,P2_1/m,1.0727037599999971,239.65172759425832,630.6463151461437,257.0753092808559,676.4966734874116,0.02588491340909016,0.1317715504947925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4542922598769525,0.0,6.4542922598769525,0.0,0.0,0.0,0.0,45.18004581913868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4542922598769525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4542922598769525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120591836514324,0.0,7.120591836514324,0.0,0.0,0.0,0.0,49.84414285560027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120591836514324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.241183673028647,0.0,0.0,0.0,0.025,99.15899999999999,0.0,53.833999999999996,-174.04772637,-7.25198859875,280.875529158127,-2.5908846886507946,24,0.23389999999999975,2.5626112872138416,0.9999998,2.5626112872138416,-167.31147584,-7.6050670836363645,309.8713103577569,-2.6936785135281407,22,2.8245,2.2484275732564787,0.0,2.2484275732564787
mp-300769069,mp-769069,mp-769074,Na2Ti3Al(PO4)6,intercalation,P1,1.0067211366666728,98.75824775538237,278.0913000122224,99.42201543550743,279.96038964541725,0.011757039379278744,0.0888065219897376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92286024150768,0.0,0.0,0.0,0.0,51.69144096603072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46143012075384,0.0,0.0,0.0,0.0,2.15381004025128,0.0,4.307620080502558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15381004025128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.497108020600724,0.0,0.0,0.0,0.0,49.988432082402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.248554010300362,0.0,0.0,0.0,0.0,2.0828513367667867,0.0,4.165702673533573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.331405347067149,0.0,0.0,0.0,0.053,104.285,0.001,100.336,-286.06411695,-7.1516029237500005,480.1110777076876,-2.86058018454643,40,0.0,2.815879445579432,2.9999972,2.815879445579432,-277.3173868,-7.495064508108108,464.2934991069744,-3.0108214914015448,37,2.5047,2.8373378335384025,0.0,2.8373378335384025
mp-300558256,mp-558256,mp-2657,TiO2,intercalation,P2,1.0214132333333326,236.28477161178023,934.5499249539586,241.34439255941646,954.5616605586464,0.03673304916666531,0.1279485256666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.99981696580115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.499908482900576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99682004809504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99841002404752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99880751803564,0.0,0.0,0.0,0.0,7.055,0.0,22.323,-116.03039438,-7.735359625333332,142.86525544002126,-2.9937763657777783,15,0.0,3.9551850317481487,2.9999995,3.9551850317481487,-53.52211309,-8.920352181666667,63.49224795639265,-3.470366269722222,6,1.7809999999999997,4.177526647092962,0.0,4.177526647092962
mp-300765723,mp-774261,mp-753127,Na3Mn5O9,intercalation,P1,1.1411544050000026,101.27139853933079,326.3170657522445,115.5663025436682,372.3781570098493,0.08013540376984096,0.06118512634469653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.616122535063454,0.0,0.0,33.50902056311423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.169673521038076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.892898028050768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19253426416069,0.0,0.0,32.74656167548925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.915520558496416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19253426416069,0.0,0.0,0.0,0.0,75.204,0.021,74.206,-129.98155899,-5.908252681363637,274.8380147261838,-1.863489040775,22,0.16880000000000006,3.156032595583761,24.9999997,3.156032595583761,-126.49405912,-6.023526624761906,268.5843945527594,-1.877011032240476,21,0.0,3.186603350242684,24.0000001,3.186603350242684
