Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis
mp-300566811,mp-554940,mp-545796,Cr3O8,intercalation,C2/m,4.7073753399999925,92.12521582018768,294.3525728960907,433.66796914412873,1385.6280429166075,0.04509330113636434,0.0020785321180554206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73330066928377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.274987750981413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1054548945021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.91454558543829,0.0,0.0,0.0,6.638181861812763,0.0,0.0,0.0
mp-300026209,mp-26209,mp-26210,BiP2O7,intercalation,P2_1,4.777127480000012,68.7455948178584,273.47616863726915,328.40647013333785,1306.4305203222166,0.03844004493749953,0.010670485530302365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28995615571693,0.0,0.0,0.0,12.57991231143386,0.0,0.0,0.0,0.0,44.02969309001851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086125502627486,0.0,0.0,0.0,12.172251005254973,0.0,0.0,0.0,0.0,42.60287851839241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086125502627486,0.0,0.0,0.0
mp-300031779,mp-26677,mp-699352,Fe2(PO4)3,intercalation,C2/m,4.769725807500003,128.41276116845086,427.8827152228324,612.4936609574943,2040.883229381518,0.10201979368055357,0.0345804806250003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.503047921466527,0.0,0.0,9.668698614311017,0.0,58.01219168586611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.834349307155509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42019750196311,0.0,0.0,9.61346500130874,0.0,57.68079000785244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42019750196311,0.0,0.0,0.0
mp-300684082,mp-684082,mp-684083,Sb(PO3)4,intercalation,C2/m,4.784565694999976,60.28374861503542,154.67952622673158,288.4315555895009,740.0743549032695,0.07226330360294053,0.047309044722223526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.161024355676616,0.0,0.0,0.0,0.0,42.48307306702985,0.0,0.0,0.0,0.0,0.0,0.0,3.540256088919154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.902245397434926,0.0,0.0,0.0,0.0,41.70673619230478,0.0,0.0,0.0,0.0,0.0,0.0,3.4755613493587316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4755613493587316,0.0,0.0,0.0
mp-300672958,mp-672958,mp-672963,Sb(PO3)4,intercalation,Pbcn,4.766596847499991,60.28374861503542,159.52531591017708,287.34832610390976,760.3928679138902,0.04134151316176471,0.01910340083333395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.063467166586033,0.0,0.0,0.0,0.0,45.1904014997581,0.0,0.0,0.0,0.0,0.0,0.0,3.7658667916465083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33777399625459,0.0,0.0,0.0,0.0,43.01332198876377,0.0,0.0,0.0,0.0,0.0,0.0,3.5844434990636476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5844434990636476,0.0,0.0,0.0
mp-300776113,mp-776113,mp-778073,TiMn7(PO4)12,intercalation,P1,4.79932746125001,131.73355401585843,392.8061031906648,632.2324633563709,1885.2051179895611,0.06438630959558901,0.01826465680509859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.067726116793475,0.0,8.206173568129527,0.0,0.0,56.2709044671739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1723105097327895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23919600103244,0.0,7.72286433393559,0.0,0.0,52.95678400412976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10326633341937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82613066735496,0.0,0.0,0.0
mp-300031583,mp-26991,mp-26992,Co(PO3)3,intercalation,P2_12_12_1,4.728907620000009,88.5150605375352,277.74698561245543,418.5795442607123,1313.439836694773,0.028101642307692742,2.556624999972001e-05,6.417287815235201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.251863445705602,0.0,0.0,0.0,0.0,57.75559033711681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.240817460744967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.722452382234902,0.0,0.0,0.0,0.0,56.1673571467047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.240817460744967,0.0,0.0,0.0
mp-300025742,mp-21549,mvc-8434,Cr(GeO3)2,intercalation,P2_1/c,4.752803934999997,89.27474064251005,391.3118471231931,424.3053386218258,1859.828486819229,0.11125656666666828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8182305869046,0.0,0.0,0.0,0.0,0.0,50.4546917607138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4091152934523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.638038640388046,0.0,0.0,0.0,0.0,0.0,52.91411592116414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.819019320194023,0.0,0.0,0.0,8.819019320194023,0.0,0.0,0.0
mp-300026675,mp-26675,mp-673069,Sb(PO3)4,intercalation,P2_1/c,4.718638437499983,60.28374861503542,171.10074442014513,284.45721337149257,807.3625493057577,0.05218219801470525,0.032006181527778566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47254390857823,0.0,0.0,0.0,0.0,49.417631725734694,0.0,0.0,0.0,0.0,0.0,0.0,4.118135977144558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.378147287094352,0.0,0.0,0.0,0.0,46.13444186128306,0.0,0.0,0.0,0.0,0.0,0.0,3.844536821773588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.844536821773588,0.0,0.0,0.0
mp-300775304,mp-775304,mp-775293,Na9Fe10(SiO3)20,intercalation,P1,4.736823350000031,11.683434479581607,39.991657291372405,55.34236525107762,189.43341606297184,0.013753249114057729,0.0024591422500002125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.968170457019442,0.0,53.809022742116646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071353411317498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.936340914038883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.985898894916158,0.0,53.915393369496954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.087309005424542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985898894916159,17.971797789832316,0.0,0.0
mp-300026173,mp-26173,mp-584116,Bi3(PO5)2,intercalation,P1,4.729460710000006,31.316591954957534,195.92840247232,148.1105912220739,926.6356814659056,0.0778121123333344,0.01215980513888848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89786762228439,0.0,0.0,0.0,8.598578414856261,0.0,0.0,0.0,0.0,42.9928920742813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2378468530425,0.0,0.0,0.0,8.825231235361667,0.0,0.0,0.0,0.0,44.12615617680833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.412615617680833,0.0,0.0,0.0
mp-300540275,mp-504262,mp-26460,Co(PO3)3,intercalation,P-1,4.7792724349999895,88.5150605375352,275.7888389117207,423.03758890939736,1318.069995691439,0.05954340923076895,0.02562400589285829,6.16110822759304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48332468277912,0.0,0.0,0.0,0.0,55.44997404833736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144756141603323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.43426842480997,0.0,0.0,0.0,0.0,55.30280527442991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144756141603323,0.0,0.0,0.0
mp-300781111,mp-780717,mp-776750,Mn7Nb(PO4)12,intercalation,P1,4.714416256250012,128.1863847757027,385.8589207183564,604.3239762164918,1819.099568453704,0.05468111584559043,0.01891621054276272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1655581603458585,0.0,0.0,13.9866979241503,0.0,8.15890712242101,0.0,0.0,55.9467916966012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0837539264797595,0.0,0.0,13.005047117757115,0.0,7.586277485358317,0.0,0.0,52.02018847102846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670031411838076,0.0,0.0,0.0
mp-300769718,mp-755968,mp-777585,Na5Fe2P2(CO7)2,intercalation,Pm,4.711354380000012,49.309092404960744,142.69987663489937,232.31260847593708,672.3096888092944,0.0868662762000012,0.016931896378204137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.509119050294024,0.0,6.509119050294024,0.0,0.0,6.509119050294024,0.0,45.56383335205817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27279762573506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412770815751356,0.0,6.412770815751356,0.0,0.0,6.412770815751356,0.0,44.88939571025949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.031927039378388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206385407875678,0.0,0.0,0.0
mp-300771093,mp-771093,mp-771184,Cr10Fe5O24,intercalation,Cm,4.777758660000002,66.78140171861283,292.95168533454415,319.06542038804145,1399.6524515687138,0.1022199688461516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.975792284225573,0.0,52.68380296428275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.951584568451146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97076408683624,0.0,52.659667616813955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94152817367248,0.0,0.0,0.0,6.582458452101744,0.0,0.0,0.0
mp-300753171,mp-753171,mp-753257,CuF4,intercalation,Pc,4.711709594999999,174.69169995506783,580.8374509764575,823.0965588451538,2736.737390901117,0.0,0.017085583571429197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74939779275839,0.0,0.0,0.0,13.937349448189597,0.0,13.937349448189597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.204354231463796,0.0,0.0,0.0,13.051088557865949,0.0,26.102177115731898,0.0,0.0,0.0
mp-300763794,mp-759111,mp-760309,Mn2F7,intercalation,P2_1,4.734790147499997,208.7774462356509,671.8737662667429,988.5173954567704,3181.18128888349,0.015489438379630016,0.02150536041666573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.110192716002086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3856745060073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.215098305732276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75284407006297,0.0,0.0,0.0,0.0,0.0,8.107549152866138,0.0,0.0,0.0
mp-300031979,mp-31980,mp-759549,Mn(PO3)4,intercalation,P2_1/c,4.796427490000006,139.33419530791997,338.38430600043665,668.3063646719372,1623.0357874850683,0.06943005187499995,0.0556132537500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.965511093007766,0.0,4.4913777732519415,0.0,0.0,53.8965332790233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55641250397376,0.0,4.13910312599344,0.0,0.0,49.66923751192128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13910312599344,0.0,0.0,0.0
mp-300540461,mp-26915,mp-26916,V(PO3)4,intercalation,C2/c,4.733703809999974,71.70574790989089,199.8016715093094,339.43377207994814,945.8019336679813,0.03536034205882198,0.03428215402777823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5797484607520555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.318993843008222,0.0,0.0,0.0,0.0,54.956981529024674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456872636731475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8274905469259,0.0,0.0,0.0,0.0,53.48247164077771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456872636731475,0.0,0.0,0.0
mp-300031924,mp-31924,mp-26138,MnP2O7,intercalation,C2/c,4.716690559999997,113.65114540885723,357.3231554285411,536.057284683144,1685.3827540792115,0.029005286249998537,0.01027795386363728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.027611615364098,0.0,8.513805807682049,0.0,0.0,59.596640653774344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.048036132210118,0.0,8.024018066105059,0.0,0.0,56.168126462735415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024018066105059,0.0,0.0,0.0
mp-300705332,mp-705332,mp-26662,CoP2O7,intercalation,P2_1/c,4.762745764999999,111.75781678351944,351.65380071854975,532.2740685913532,1674.8376501184266,0.057543450937499685,0.03505111045454612,8.411077691931242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.822155383862484,0.0,0.0,0.0,0.0,58.877543843518694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9014617380000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.802923476000025,0.0,0.0,0.0,0.0,55.310232166000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9014617380000125,0.0,0.0,0.0
mp-300031882,mp-26805,mp-697816,Fe(PO4)2,intercalation,P2_1/c,4.743876189999988,100.52664779485836,316.2740832015261,476.88597093454337,1500.3650928137952,0.08147807971153842,0.033986582589285774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853184090017018,0.0,0.0,6.926592045008509,0.0,55.412736360068074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853184090017018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.212999046400281,0.0,0.0,7.1064995232001404,0.0,56.851996185601124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.319498569600423,0.0,0.0,0.0
mp-300504371,mp-504371,mp-504372,Ni6P7O24,intercalation,P2_1/m,4.726169079999999,27.92102225355975,103.17731019483887,131.95947205676595,487.63341320041616,0.01583059920608143,0.008550837631578823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55315493467644,0.0,0.0,0.0,0.0,56.753674061747795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.188418515436949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.535037346868627,0.0,0.0,0.0,0.0,56.691556617835296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.172889154458824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362148192409804,0.0,0.0,0.0
